VariableCode,RegionCode,YearCode,AggValue
pop,AIA,2016,0.01442900000000000
pop,AIA,2017,0.01458400000000000
pop,AIA,2018,0.01473100000000000
pop,AIA,2019,0.01486900000000000
pop,ALB,1970,2.15070700000000000
pop,ALB,1971,2.20218900000000000
pop,ALB,1972,2.25405600000000000
pop,ALB,1973,2.30629000000000000
pop,ALB,1974,2.35884600000000000
pop,ALB,1975,2.41173200000000000
pop,ALB,1976,2.46498300000000000
pop,ALB,1977,2.51868500000000000
pop,ALB,1978,2.57285000000000000
pop,ALB,1979,2.62750500000000000
pop,ALB,1980,2.68269000000000000
pop,ALB,1981,2.73702600000000000
pop,ALB,1982,2.79027500000000000
pop,ALB,1983,2.84487100000000000
pop,ALB,1984,2.90414000000000000
pop,ALB,1985,2.96967200000000000
pop,ALB,1986,3.04421200000000000
pop,ALB,1987,3.12489400000000000
pop,ALB,1988,3.20097700000000000
pop,ALB,1989,3.25792500000000000
pop,ALB,1990,3.28607300000000000
pop,ALB,1991,3.28039500000000000
pop,ALB,1992,3.24588600000000000
pop,ALB,1993,3.19519900000000000
pop,ALB,1994,3.14651900000000000
pop,ALB,1995,3.11293600000000000
pop,ALB,1996,3.09870000000000000
pop,ALB,1997,3.09975200000000000
pop,ALB,1998,3.11068200000000000
pop,ALB,1999,3.12269700000000000
pop,ALB,2000,3.12924300000000000
pop,ALB,2001,3.12970400000000000
pop,ALB,2002,3.12618700000000000
pop,ALB,2003,3.11802300000000000
pop,ALB,2004,3.10489200000000000
pop,ALB,2005,3.08681000000000000
pop,ALB,2006,3.06302100000000000
pop,ALB,2007,3.03399800000000000
pop,ALB,2008,3.00267800000000000
pop,ALB,2009,2.97304800000000000
pop,ALB,2010,2.94802300000000000
pop,ALB,2011,2.92859200000000000
pop,ALB,2012,2.91409600000000000
pop,ALB,2013,2.90379000000000000
pop,ALB,2014,2.89630500000000000
pop,ALB,2015,2.89051300000000000
pop,ALB,2016,2.88643800000000000
pop,ALB,2017,2.88416900000000000
pop,ALB,2018,2.88274000000000000
pop,ALB,2019,2.88091700000000000
pop,ARE,1970,0.23451400000000000
pop,ARE,1971,0.27747100000000000
pop,ARE,1972,0.33097400000000000
pop,ARE,1973,0.39462400000000000
pop,ARE,1974,0.46745100000000000
pop,ARE,1975,0.54830100000000000
pop,ARE,1976,0.63792200000000000
pop,ARE,1977,0.73534400000000000
pop,ARE,1978,0.83550800000000000
pop,ARE,1979,0.93174900000000000
pop,ARE,1980,1.01950900000000000
pop,ARE,1981,1.09661000000000000
pop,ARE,1982,1.16480600000000000
pop,ARE,1983,1.22845900000000000
pop,ARE,1984,1.29397100000000000
pop,ARE,1985,1.36616400000000000
pop,ARE,1986,1.44638000000000000
pop,ARE,1987,1.53353600000000000
pop,ARE,1988,1.62706600000000000
pop,ARE,1989,1.72568100000000000
pop,ARE,1990,1.82843200000000000
pop,ARE,1991,1.93715300000000000
pop,ARE,1992,2.05289100000000000
pop,ARE,1993,2.17313900000000000
pop,ARE,1994,2.29438500000000000
pop,ARE,1995,2.41509000000000000
pop,ARE,1996,2.53912600000000000
pop,ARE,1997,2.67136200000000000
pop,ARE,1998,2.81321400000000000
pop,ARE,1999,2.96603400000000000
pop,ARE,2000,3.13406200000000000
pop,ARE,2001,3.30271900000000000
pop,ARE,2002,3.47877700000000000
pop,ARE,2003,3.71193200000000000
pop,ARE,2004,4.06857000000000000
pop,ARE,2005,4.58822500000000000
pop,ARE,2006,5.30017400000000000
pop,ARE,2007,6.16883800000000000
pop,ARE,2008,7.08948700000000000
pop,ARE,2009,7.91737200000000000
pop,ARE,2010,8.54998800000000000
pop,ARE,2011,8.94677700000000000
pop,ARE,2012,9.14159600000000000
pop,ARE,2013,9.19791000000000000
pop,ARE,2014,9.21417500000000000
pop,ARE,2015,9.26290000000000000
pop,ARE,2016,9.36098000000000000
pop,ARE,2017,9.48720300000000000
pop,ARE,2018,9.63095900000000000
pop,ARE,2019,9.77052900000000000
pop,ARG,1950,17.09182388785010000
pop,ARG,1951,17.45757808235340000
pop,ARG,1952,17.81596651653560000
pop,ARG,1953,18.16861821145360000
pop,ARG,1954,18.51716789068830000
pop,ARG,1955,18.86324457529640000
pop,ARG,1956,19.20576288485400000
pop,ARG,1957,19.54363363725410000
pop,ARG,1958,19.87848775439500000
pop,ARG,1959,20.21195805901620000
pop,ARG,1960,20.54567357217460000
pop,ARG,1961,20.87910585996840000
pop,ARG,1962,21.21116954197340000
pop,ARG,1963,21.54265536820100000
pop,ARG,1964,21.87435979118660000
pop,ARG,1965,22.20707736262400000
pop,ARG,1966,22.53446117316830000
pop,ARG,1967,22.85598088807630000
pop,ARG,1968,23.18115592094500000
pop,ARG,1969,23.51950948705390000
pop,ARG,1970,23.88056100000000000
pop,ARG,1971,24.25956100000000000
pop,ARG,1972,24.65317500000000000
pop,ARG,1973,25.05647800000000000
pop,ARG,1974,25.46230200000000000
pop,ARG,1975,25.86577600000000000
pop,ARG,1976,26.26468100000000000
pop,ARG,1977,26.66139800000000000
pop,ARG,1978,27.06104700000000000
pop,ARG,1979,27.47103600000000000
pop,ARG,1980,27.89652800000000000
pop,ARG,1981,28.33851500000000000
pop,ARG,1982,28.79454800000000000
pop,ARG,1983,29.26204700000000000
pop,ARG,1984,29.73709300000000000
pop,ARG,1985,30.21627900000000000
pop,ARG,1986,30.69896400000000000
pop,ARG,1987,31.18441500000000000
pop,ARG,1988,31.66894900000000000
pop,ARG,1989,32.14813400000000000
pop,ARG,1990,32.61865100000000000
pop,ARG,1991,33.07900000000000000
pop,ARG,1992,33.52932600000000000
pop,ARG,1993,33.97011100000000000
pop,ARG,1994,34.40267200000000000
pop,ARG,1995,34.82817000000000000
pop,ARG,1996,35.24637400000000000
pop,ARG,1997,35.65742900000000000
pop,ARG,1998,36.06345900000000000
pop,ARG,1999,36.46721800000000000
pop,ARG,2000,36.87078700000000000
pop,ARG,2001,37.27565200000000000
pop,ARG,2002,37.68174900000000000
pop,ARG,2003,38.08786800000000000
pop,ARG,2004,38.49197200000000000
pop,ARG,2005,38.89293100000000000
pop,ARG,2006,39.28987800000000000
pop,ARG,2007,39.68429500000000000
pop,ARG,2008,40.08016000000000000
pop,ARG,2009,40.48278800000000000
pop,ARG,2010,40.89575200000000000
pop,ARG,2011,41.32050000000000000
pop,ARG,2012,41.75519600000000000
pop,ARG,2013,42.19603000000000000
pop,ARG,2014,42.63751100000000000
pop,ARG,2015,43.07541600000000000
pop,ARG,2016,43.50846000000000000
pop,ARG,2017,43.93714000000000000
pop,ARG,2018,44.36115000000000000
pop,ARG,2019,44.78067700000000000
pop,ARM,1990,3.53817100000000000
pop,ARM,1991,3.50525800000000000
pop,ARM,1992,3.44281700000000000
pop,ARM,1993,3.36310800000000000
pop,ARM,1994,3.28366700000000000
pop,ARM,1995,3.21734800000000000
pop,ARM,1996,3.16822100000000000
pop,ARM,1997,3.13308900000000000
pop,ARM,1998,3.10868700000000000
pop,ARM,1999,3.08902200000000000
pop,ARM,2000,3.06959100000000000
pop,ARM,2001,3.05068700000000000
pop,ARM,2002,3.03397800000000000
pop,ARM,2003,3.01793200000000000
pop,ARM,2004,3.00072000000000000
pop,ARM,2005,2.98126900000000000
pop,ARM,2006,2.95830700000000000
pop,ARM,2007,2.93261800000000000
pop,ARM,2008,2.90761800000000000
pop,ARM,2009,2.88809200000000000
pop,ARM,2010,2.87731900000000000
pop,ARM,2011,2.87653800000000000
pop,ARM,2012,2.88423400000000000
pop,ARM,2013,2.89758800000000000
pop,ARM,2014,2.91240900000000000
pop,ARM,2015,2.92555300000000000
pop,ARM,2016,2.93614300000000000
pop,ARM,2017,2.94479100000000000
pop,ARM,2018,2.95174500000000000
pop,ARM,2019,2.95773100000000000
pop,ATG,1970,0.06417700000000000
pop,ATG,1971,0.06435700000000000
pop,ATG,1972,0.06413300000000000
pop,ATG,1973,0.06365000000000000
pop,ATG,1974,0.06312000000000000
pop,ATG,1975,0.06267500000000000
pop,ATG,1976,0.06236700000000000
pop,ATG,1977,0.06215900000000000
pop,ATG,1978,0.06203600000000000
pop,ATG,1979,0.06195200000000000
pop,ATG,1980,0.06186500000000000
pop,ATG,1981,0.06180000000000000
pop,ATG,1982,0.06177900000000000
pop,ATG,1983,0.06178700000000000
pop,ATG,1984,0.06178600000000000
pop,ATG,1985,0.06178600000000000
pop,ATG,1986,0.06175400000000000
pop,ATG,1987,0.06171700000000000
pop,ATG,1988,0.06177100000000000
pop,ATG,1989,0.06200800000000000
pop,ATG,1990,0.06252800000000000
pop,ATG,1991,0.06336700000000000
pop,ATG,1992,0.06447100000000000
pop,ATG,1993,0.06577700000000000
pop,ATG,1994,0.06720400000000000
pop,ATG,1995,0.06867000000000000
pop,ATG,1996,0.07017300000000000
pop,ATG,1997,0.07170400000000000
pop,ATG,1998,0.07322400000000000
pop,ATG,1999,0.07467400000000000
pop,ATG,2000,0.07601600000000000
pop,ATG,2001,0.07721200000000000
pop,ATG,2002,0.07829500000000000
pop,ATG,2003,0.07930000000000000
pop,ATG,2004,0.08033600000000000
pop,ATG,2005,0.08146500000000000
pop,ATG,2006,0.08270400000000000
pop,ATG,2007,0.08402600000000000
pop,ATG,2008,0.08539700000000000
pop,ATG,2009,0.08674600000000000
pop,ATG,2010,0.08802800000000000
pop,ATG,2011,0.08925300000000000
pop,ATG,2012,0.09040900000000000
pop,ATG,2013,0.09151600000000000
pop,ATG,2014,0.09256200000000000
pop,ATG,2015,0.09356600000000000
pop,ATG,2016,0.09452700000000000
pop,ATG,2017,0.09542600000000000
pop,ATG,2018,0.09628600000000000
pop,ATG,2019,0.09711800000000000
pop,AUS,1950,8.35410617339282000
pop,AUS,1951,8.59992257252082000
pop,AUS,1952,8.78242978103915000
pop,AUS,1953,8.95089226554583000
pop,AUS,1954,9.15914813475217000
pop,AUS,1955,9.37445431278721000
pop,AUS,1956,9.60031860776142000
pop,AUS,1957,9.81450691288212000
pop,AUS,1958,10.01933206866170000
pop,AUS,1959,10.23806606907290000
pop,AUS,1960,10.47001891669600000
pop,AUS,1961,10.71005321454300000
pop,AUS,1962,10.90826557382420000
pop,AUS,1963,11.11694835484180000
pop,AUS,1964,11.33604470026650000
pop,AUS,1965,11.55944582009500000
pop,AUS,1966,11.77740790998510000
pop,AUS,1967,11.99686852779060000
pop,AUS,1968,12.22867200446400000
pop,AUS,1969,12.50931110855700000
pop,AUS,1970,12.79303400000000000
pop,AUS,1971,13.03313300000000000
pop,AUS,1972,13.24417100000000000
pop,AUS,1973,13.43179400000000000
pop,AUS,1974,13.60557000000000000
pop,AUS,1975,13.77328800000000000
pop,AUS,1976,13.93573100000000000
pop,AUS,1977,14.09254800000000000
pop,AUS,1978,14.24940100000000000
pop,AUS,1979,14.41300000000000000
pop,AUS,1980,14.58840500000000000
pop,AUS,1981,14.77724300000000000
pop,AUS,1982,14.97920500000000000
pop,AUS,1983,15.19464100000000000
pop,AUS,1984,15.42316600000000000
pop,AUS,1985,15.66366300000000000
pop,AUS,1986,15.91757200000000000
pop,AUS,1987,16.18316800000000000
pop,AUS,1988,16.45225500000000000
pop,AUS,1989,16.71398900000000000
pop,AUS,1990,16.96059700000000000
pop,AUS,1991,17.18924000000000000
pop,AUS,1992,17.40217300000000000
pop,AUS,1993,17.60320500000000000
pop,AUS,1994,17.79852900000000000
pop,AUS,1995,17.99307400000000000
pop,AUS,1996,18.18927700000000000
pop,AUS,1997,18.38721400000000000
pop,AUS,1998,18.58702100000000000
pop,AUS,1999,18.78818600000000000
pop,AUS,2000,18.99143100000000000
pop,AUS,2001,19.19467200000000000
pop,AUS,2002,19.40136800000000000
pop,AUS,2003,19.62416600000000000
pop,AUS,2004,19.87964900000000000
pop,AUS,2005,20.17854000000000000
pop,AUS,2006,20.52630300000000000
pop,AUS,2007,20.91634400000000000
pop,AUS,2008,21.33228200000000000
pop,AUS,2009,21.75085100000000000
pop,AUS,2010,22.15467900000000000
pop,AUS,2011,22.53800100000000000
pop,AUS,2012,22.90394800000000000
pop,AUS,2013,23.25491300000000000
pop,AUS,2014,23.59642400000000000
pop,AUS,2015,23.93250200000000000
pop,AUS,2016,24.26271200000000000
pop,AUS,2017,24.58462000000000000
pop,AUS,2018,24.89815200000000000
pop,AUS,2019,25.20319800000000000
pop,AUT,1950,6.98075136783072000
pop,AUT,1951,6.98110463017192000
pop,AUT,1952,6.97337509655404000
pop,AUT,1953,6.97811725950391000
pop,AUT,1954,6.98589383077048000
pop,AUT,1955,6.99261397484549000
pop,AUT,1956,6.99812409940666000
pop,AUT,1957,7.01171366009488000
pop,AUT,1958,7.03335337837369000
pop,AUT,1959,7.06050370118970000
pop,AUT,1960,7.09382795538466000
pop,AUT,1961,7.13294551998498000
pop,AUT,1962,7.17679756791904000
pop,AUT,1963,7.22304661603243000
pop,AUT,1964,7.27135284131212000
pop,AUT,1965,7.31875047201042000
pop,AUT,1966,7.37026437694537000
pop,AUT,1967,7.42555809293601000
pop,AUT,1968,7.46421584052155000
pop,AUT,1969,7.49003662979796000
pop,AUT,1970,7.51623900000000000
pop,AUT,1971,7.55034000000000000
pop,AUT,1972,7.58111700000000000
pop,AUT,1973,7.60706500000000000
pop,AUT,1974,7.62629000000000000
pop,AUT,1975,7.63768900000000000
pop,AUT,1976,7.64074900000000000
pop,AUT,1977,7.63657600000000000
pop,AUT,1978,7.62775900000000000
pop,AUT,1979,7.61788400000000000
pop,AUT,1980,7.60975200000000000
pop,AUT,1981,7.60451300000000000
pop,AUT,1982,7.60218100000000000
pop,AUT,1983,7.60310200000000000
pop,AUT,1984,7.60729300000000000
pop,AUT,1985,7.61486800000000000
pop,AUT,1986,7.62539300000000000
pop,AUT,1987,7.63935200000000000
pop,AUT,1988,7.65884000000000000
pop,AUT,1989,7.68657200000000000
pop,AUT,1990,7.72394900000000000
pop,AUT,1991,7.77270100000000000
pop,AUT,1992,7.83093300000000000
pop,AUT,1993,7.89208600000000000
pop,AUT,1994,7.94720900000000000
pop,AUT,1995,7.99012100000000000
pop,AUT,1996,8.01786300000000000
pop,AUT,1997,8.03287600000000000
pop,AUT,1998,8.04105000000000000
pop,AUT,1999,8.05111300000000000
pop,AUT,2000,8.06927600000000000
pop,AUT,2001,8.09774800000000000
pop,AUT,2002,8.13441200000000000
pop,AUT,2003,8.17585200000000000
pop,AUT,2004,8.21680500000000000
pop,AUT,2005,8.25365000000000000
pop,AUT,2006,8.28534300000000000
pop,AUT,2007,8.31373700000000000
pop,AUT,2008,8.34153200000000000
pop,AUT,2009,8.37266300000000000
pop,AUT,2010,8.40994900000000000
pop,AUT,2011,8.45350100000000000
pop,AUT,2012,8.50222700000000000
pop,AUT,2013,8.55618900000000000
pop,AUT,2014,8.61521400000000000
pop,AUT,2015,8.67866000000000000
pop,AUT,2016,8.74730100000000000
pop,AUT,2017,8.81990100000000000
pop,AUT,2018,8.89138800000000000
pop,AUT,2019,8.95510200000000000
pop,AZE,1990,7.24276100000000000
pop,AZE,1991,7.35794800000000000
pop,AZE,1992,7.47192600000000000
pop,AZE,1993,7.58175400000000000
pop,AZE,1994,7.68370800000000000
pop,AZE,1995,7.77542400000000000
pop,AZE,1996,7.85555300000000000
pop,AZE,1997,7.92566800000000000
pop,AZE,1998,7.98990500000000000
pop,AZE,1999,8.05412600000000000
pop,AZE,2000,8.12274100000000000
pop,AZE,2001,8.19729800000000000
pop,AZE,2002,8.27706100000000000
pop,AZE,2003,8.36143300000000000
pop,AZE,2004,8.44894600000000000
pop,AZE,2005,8.53860500000000000
pop,AZE,2006,8.63014600000000000
pop,AZE,2007,8.72424300000000000
pop,AZE,2008,8.82187300000000000
pop,AZE,2009,8.92438800000000000
pop,AZE,2010,9.03246100000000000
pop,AZE,2011,9.14627500000000000
pop,AZE,2012,9.26469200000000000
pop,AZE,2013,9.38546800000000000
pop,AZE,2014,9.50562200000000000
pop,AZE,2015,9.62274500000000000
pop,AZE,2016,9.73604300000000000
pop,AZE,2017,9.84532000000000000
pop,AZE,2018,9.94953700000000000
pop,AZE,2019,10.04771800000000000
pop,BDI,1960,2.78115950496095000
pop,BDI,1961,2.85894987121505000
pop,BDI,1962,2.92588754236421000
pop,BDI,1963,2.97186429746207000
pop,BDI,1964,3.05125571886642000
pop,BDI,1965,3.13208662969093000
pop,BDI,1966,3.21403436951256000
pop,BDI,1967,3.29047215269401000
pop,BDI,1968,3.35940937639181000
pop,BDI,1969,3.41805632329870000
pop,BDI,1970,3.47907400000000000
pop,BDI,1971,3.52999700000000000
pop,BDI,1972,3.56966600000000000
pop,BDI,1973,3.60512600000000000
pop,BDI,1974,3.64643100000000000
pop,BDI,1975,3.70088000000000000
pop,BDI,1976,3.77087100000000000
pop,BDI,1977,3.85444500000000000
pop,BDI,1978,3.94926600000000000
pop,BDI,1979,4.05123400000000000
pop,BDI,1980,4.15729800000000000
pop,BDI,1981,4.26652000000000000
pop,BDI,1982,4.37972400000000000
pop,BDI,1983,4.49753300000000000
pop,BDI,1984,4.62110300000000000
pop,BDI,1985,4.75083700000000000
pop,BDI,1986,4.88674300000000000
pop,BDI,1987,5.02713800000000000
pop,BDI,1988,5.16869800000000000
pop,BDI,1989,5.30706900000000000
pop,BDI,1990,5.43895700000000000
pop,BDI,1991,5.56492600000000000
pop,BDI,1992,5.68556500000000000
pop,BDI,1993,5.79805300000000000
pop,BDI,1994,5.89896700000000000
pop,BDI,1995,5.98704300000000000
pop,BDI,1996,6.06011100000000000
pop,BDI,1997,6.12213000000000000
pop,BDI,1998,6.18556200000000000
pop,BDI,1999,6.26712400000000000
pop,BDI,2000,6.37887100000000000
pop,BDI,2001,6.52554500000000000
pop,BDI,2002,6.70411300000000000
pop,BDI,2003,6.90915400000000000
pop,BDI,2004,7.13169300000000000
pop,BDI,2005,7.36486200000000000
pop,BDI,2006,7.60784900000000000
pop,BDI,2007,7.86221400000000000
pop,BDI,2008,8.12610200000000000
pop,BDI,2009,8.39766800000000000
pop,BDI,2010,8.67560200000000000
pop,BDI,2011,8.95840600000000000
pop,BDI,2012,9.24598800000000000
pop,BDI,2013,9.54029100000000000
pop,BDI,2014,9.84429900000000000
pop,BDI,2015,10.16003000000000000
pop,BDI,2016,10.48799500000000000
pop,BDI,2017,10.82701900000000000
pop,BDI,2018,11.17537400000000000
pop,BDI,2019,11.53058000000000000
pop,BEL,1950,8.63433102251680000
pop,BEL,1951,8.67332499381653000
pop,BEL,1952,8.72531377848887000
pop,BEL,1953,8.77275428316897000
pop,BEL,1954,8.81423684605707000
pop,BEL,1955,8.86330337036558000
pop,BEL,1956,8.91864141234989000
pop,BEL,1957,8.98386900865093000
pop,BEL,1958,9.04742769500511000
pop,BEL,1959,9.09842047117118000
pop,BEL,1960,9.11338252048344000
pop,BEL,1961,9.16045512154306000
pop,BEL,1962,9.21302435519177000
pop,BEL,1963,9.27768675240744000
pop,BEL,1964,9.36153732498011000
pop,BEL,1965,9.44259049567157000
pop,BEL,1966,9.50225569422854000
pop,BEL,1967,9.55092762760730000
pop,BEL,1968,9.58420765537109000
pop,BEL,1969,9.60709488241500000
pop,BEL,1970,9.63218000000000000
pop,BEL,1971,9.66332400000000000
pop,BEL,1972,9.69284600000000000
pop,BEL,1973,9.72076100000000000
pop,BEL,1974,9.74702000000000000
pop,BEL,1975,9.77158600000000000
pop,BEL,1976,9.79477700000000000
pop,BEL,1977,9.81669600000000000
pop,BEL,1978,9.83681400000000000
pop,BEL,1979,9.85437700000000000
pop,BEL,1980,9.86899500000000000
pop,BEL,1981,9.88059200000000000
pop,BEL,1982,9.88982400000000000
pop,BEL,1983,9.89788000000000000
pop,BEL,1984,9.90637100000000000
pop,BEL,1985,9.91657800000000000
pop,BEL,1986,9.92854200000000000
pop,BEL,1987,9.94228900000000000
pop,BEL,1988,9.95902000000000000
pop,BEL,1989,9.98017600000000000
pop,BEL,1990,10.00654400000000000
pop,BEL,1991,10.03944500000000000
pop,BEL,1992,10.07810100000000000
pop,BEL,1993,10.11867400000000000
pop,BEL,1994,10.15591900000000000
pop,BEL,1995,10.18630500000000000
pop,BEL,1996,10.20827500000000000
pop,BEL,1997,10.22378900000000000
pop,BEL,1998,10.23729900000000000
pop,BEL,1999,10.25516000000000000
pop,BEL,2000,10.28203300000000000
pop,BEL,2001,10.31901900000000000
pop,BEL,2002,10.36488500000000000
pop,BEL,2003,10.41903200000000000
pop,BEL,2004,10.48011700000000000
pop,BEL,2005,10.54688600000000000
pop,BEL,2006,10.61947500000000000
pop,BEL,2007,10.69757200000000000
pop,BEL,2008,10.77875800000000000
pop,BEL,2009,10.85994000000000000
pop,BEL,2010,10.93873900000000000
pop,BEL,2011,11.01385300000000000
pop,BEL,2012,11.08535800000000000
pop,BEL,2013,11.15400900000000000
pop,BEL,2014,11.22123100000000000
pop,BEL,2015,11.28794000000000000
pop,BEL,2016,11.35442000000000000
pop,BEL,2017,11.41974800000000000
pop,BEL,2018,11.48217800000000000
pop,BEL,2019,11.53932800000000000
pop,BEN,1959,2.23462035122892000
pop,BEN,1960,2.28455613775775000
pop,BEN,1961,2.33654068882877000
pop,BEN,1962,2.39217829574524000
pop,BEN,1963,2.44873956947019000
pop,BEN,1964,2.50764088745686000
pop,BEN,1965,2.56873117651133000
pop,BEN,1966,2.63235923018308000
pop,BEN,1967,2.69837318015612000
pop,BEN,1968,2.76687692238136000
pop,BEN,1969,2.83825132033190000
pop,BEN,1970,2.91234000000000000
pop,BEN,1971,2.97657200000000000
pop,BEN,1972,3.04356700000000000
pop,BEN,1973,3.11367500000000000
pop,BEN,1974,3.18741200000000000
pop,BEN,1975,3.26516500000000000
pop,BEN,1976,3.34717300000000000
pop,BEN,1977,3.43343900000000000
pop,BEN,1978,3.52393800000000000
pop,BEN,1979,3.61852600000000000
pop,BEN,1980,3.71716500000000000
pop,BEN,1981,3.82012800000000000
pop,BEN,1982,3.92771400000000000
pop,BEN,1983,4.03994900000000000
pop,BEN,1984,4.15681900000000000
pop,BEN,1985,4.27850100000000000
pop,BEN,1986,4.40450600000000000
pop,BEN,1987,4.53526300000000000
pop,BEN,1988,4.67285200000000000
pop,BEN,1989,4.82001600000000000
pop,BEN,1990,4.97849600000000000
pop,BEN,1991,5.14949900000000000
pop,BEN,1992,5.33180300000000000
